time,M01.VELOC,M02.VELOC,M03.VELOC,M04.VELOC,M05.VELOC,M06.VELOC,M07.VELOC,M08.VELOC,M11.VELOC,M12.VELOC,PIC_6101.PV(Bar),PIC_6101.SP(Bar),PIC_6101.MV(%),LIC_3101.PV(%),LIC_3101.SP(%),LIC_3101.MV(%),PIC_3101.PV(Bar),PIC_3101.SP(Bar),PIC_3101.MV(%),FIT_5101.PV(Ton/h),LIT_3101.PV(%),PIT_2101.PV(Bar),PIT_6101.PV(mm2H2O),TT_2101.PV(ºC),TT_5101.PV(ºC),TT_6101.PV(ºC),TT_6102.PV(ºC),TT_6103.PV(ºC),FIC_2101.PV(m3/h),FIC_2101.SP(m3/h),FIC_2101.MV(%),AUXILIAR_VAZAO_COMPENSADA,FIT_5101.PV(kg/s),PIT_6101.PV(Pa),FIC_2101.PV(kg/s),FIC_2101.SP(kg/s)
102,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.049,-5.03,19.015,66.529,58,0,8.338,8,15.026,0.075,66.529,6.56,-5.049,67.643,175.391,39.209,432.595,108.968,0.016,0,73,0.064,0.0208333,-49.5138,0.00444444,0
103,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,19.014,66.518,58,0,8.338,8,15.013,0.075,66.518,6.559,-5.046,67.643,175.391,39.209,432.552,108.968,0.016,0,73,0.064,0.0208333,-49.4844,0.00444444,0
104,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.013,66.475,58,0,8.338,8,15,0.076,66.482,6.556,-5.038,67.643,175.391,39.193,432.378,108.968,0.016,0,73,0.065,0.0211111,-49.4059,0.00444444,0
105,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.027,-5.03,19.013,66.464,58,0,8.337,8,15.025,0.076,66.464,6.561,-5.027,67.643,175.391,39.209,432.422,108.968,0.016,0,73,0.065,0.0211111,-49.298,0.00444444,0
106,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.031,-5.03,19.013,66.45,58,0,8.336,8,15.036,0.075,66.45,6.554,-5.031,67.643,175.391,39.209,431.727,108.968,0.016,0,73,0.064,0.0208333,-49.3373,0.00444444,0
107,11.411,6.299,9.001,0,0,0,0,0,0,0,-4.999,-5.03,19.021,66.464,58,0,8.336,8,15,0.075,66.464,6.558,-4.999,67.643,175.391,39.209,431.771,108.968,0.016,0,73,0.064,0.0208333,-49.0234,0.00444444,0
108,11.411,6.299,9.001,0,0,0,0,0,0,0,-4.991,-5.03,19.025,66.471,58,0,8.336,8,15,0.074,66.471,6.558,-4.995,67.643,175.391,39.193,431.684,108.968,0.016,0,73,0.064,0.0205556,-48.9842,0.00444444,0
109,11.411,6.299,9.001,0,0,0,0,0,0,0,-4.991,-5.03,19.033,66.482,58,0,8.334,8,15.01,0.075,66.482,6.56,-4.995,67.643,175.391,39.193,431.467,108.968,0.016,0,73,0.064,0.0208333,-48.9842,0.00444444,0
110,11.426,6.299,9.016,0,0,0,0,0,0,0,-5.006,-5.03,19.038,66.479,58,0,8.333,8,15.02,0.075,66.479,6.556,-5.002,67.643,175.391,39.193,431.293,108.968,0.016,0,73,0.064,0.0208333,-49.0529,0.00444444,0
111,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.002,-5.03,19.042,66.468,58,0,8.333,8,15.008,0.075,66.468,6.555,-5.002,67.643,175.391,39.193,431.293,108.968,0.016,0,73,0.064,0.0208333,-49.0529,0.00444444,0
112,11.426,6.299,9.001,0,0,0,0,0,0,0,-4.999,-5.03,19.048,66.446,58,0,8.333,8,15,0.074,66.446,6.555,-4.999,67.643,175.391,39.209,431.163,108.968,0.016,0,73,0.064,0.0205556,-49.0234,0.00444444,0
113,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.02,-5.03,19.049,66.439,58,0,8.332,8,15.037,0.074,66.439,6.553,-5.02,67.643,175.391,39.209,431.076,108.903,0.016,0,73,0.063,0.0205556,-49.2294,0.00444444,0
114,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.006,-5.03,19.055,66.446,58,0,8.332,8,15,0.073,66.446,6.556,-5.006,67.643,175.391,39.209,430.816,108.903,0.016,0,73,0.063,0.0202778,-49.0921,0.00444444,0
115,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.009,-5.03,19.057,66.45,58,0,8.331,8,15.03,0.074,66.45,6.549,-5.009,67.643,175.407,39.193,430.816,108.903,0.016,0,73,0.063,0.0205556,-49.1215,0.00444444,0
116,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.006,-5.03,19.059,66.45,58,0,8.33,8,15.041,0.074,66.453,6.55,-5.017,67.643,175.391,39.209,430.599,108.822,0.016,0,73,0.063,0.0205556,-49.2,0.00444444,0
117,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.006,-5.03,19.069,66.41,58,0,8.331,8,15,0.074,66.41,6.549,-4.988,67.643,175.391,39.242,430.339,108.822,0.016,0,73,0.063,0.0205556,-48.9156,0.00444444,0
118,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.068,66.392,58,0,8.33,8,15.005,0.074,66.392,6.553,-5.02,67.643,175.391,39.225,430.295,108.74,0.016,0,73,0.063,0.0205556,-49.2294,0.00444444,0
119,11.448,6.321,9.016,0,0,0,0,0,0,0,-5.002,-5.03,19.074,66.338,58,0,8.329,8,15.036,0.074,66.338,6.556,-5.002,67.643,175.391,39.242,430.122,108.74,0.016,0,73,0.063,0.0205556,-49.0529,0.00444444,0
120,11.448,6.321,9.016,0,0,0,0,0,0,0,-5.02,-5.03,19.075,66.316,58,0,8.329,8,15.024,0.073,66.323,6.554,-5.009,67.643,175.391,39.242,429.991,108.74,0.016,0,73,0.063,0.0202778,-49.1215,0.00444444,0
121,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,19.08,66.312,58,0,8.329,8,15,0.073,66.312,6.552,-4.999,67.643,175.391,39.209,429.991,108.74,0.016,0,73,0.063,0.0202778,-49.0234,0.00444444,0
122,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.08,66.356,58,0,8.328,8,15.036,0.073,66.356,6.546,-5.017,67.643,175.391,39.209,429.818,108.74,0.016,0,73,0.063,0.0202778,-49.2,0.00444444,0
123,11.448,6.321,9.016,0,0,0,0,0,0,0,-5.02,-5.03,19.084,66.377,58,0,8.328,8,15,0.073,66.377,6.547,-5.02,67.643,175.391,39.209,429.731,108.74,0.016,0,73,0.063,0.0202778,-49.2294,0.00444444,0
124,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,19.082,66.403,58,0,8.327,8,15.005,0.074,66.403,6.547,-5.027,67.643,175.391,39.209,429.514,108.74,0.016,0,73,0.063,0.0205556,-49.298,0.00444444,0
125,11.448,6.299,9.016,0,0,0,0,0,0,0,-5.02,-5.03,19.082,66.37,58,0,8.326,8,15.022,0.074,66.37,6.544,-5.02,67.643,175.391,39.209,429.514,108.74,0.016,0,73,0.063,0.0205556,-49.2294,0.00444444,0
126,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.08,66.327,58,0,8.326,8,15.001,0.074,66.327,6.543,-5.038,67.643,175.391,39.209,429.384,108.74,0.016,0,73,0.063,0.0205556,-49.4059,0.00444444,0
127,11.448,6.299,9.016,0,0,0,0,0,0,0,-5.027,-5.03,19.081,66.251,58,0,8.325,8,15.021,0.074,66.251,6.546,-5.027,67.643,175.391,39.193,428.863,108.74,0.016,0,73,0.063,0.0205556,-49.298,0.00444444,0
128,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.079,66.225,58,0,8.325,8,15,0.074,66.225,6.541,-5.038,67.643,175.391,39.209,428.863,108.74,0.016,0,73,0.063,0.0205556,-49.4059,0.00444444,0
129,11.448,6.321,9.016,0,0,0,0,0,0,0,-5.027,-5.03,19.08,66.2,58,0,8.324,8,15.031,0.074,66.2,6.54,-5.027,67.643,175.391,39.209,428.733,108.74,0.016,0,73,0.063,0.0205556,-49.298,0.00444444,0
130,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.08,66.222,58,0,8.324,8,15.009,0.074,66.222,6.543,-5.035,67.643,175.391,39.193,428.429,108.74,0.016,0,73,0.063,0.0205556,-49.3765,0.00444444,0
131,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,19.078,66.236,58,0,8.324,8,15,0.075,66.236,6.535,-5.046,67.643,175.391,39.193,428.472,108.74,0.016,0,73,0.064,0.0208333,-49.4844,0.00444444,0
132,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.049,-5.03,19.075,66.243,58,0,8.322,8,15.009,0.073,66.243,6.541,-5.049,67.643,175.391,39.193,428.212,108.74,0.016,0,73,0.063,0.0202778,-49.5138,0.00444444,0
133,11.448,6.321,9.016,0,0,0,0,0,0,0,-5.053,-5.03,19.074,66.215,58,0,8.322,8,15,0.074,66.215,6.537,-5.071,67.627,175.391,39.193,428.082,108.74,0.016,0,73,0.063,0.0205556,-49.7295,0.00444444,0
134,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.06,-5.03,19.066,66.186,58,0,8.321,8,15.002,0.074,66.186,6.538,-5.056,67.643,175.391,39.193,428.038,108.74,0.016,0,73,0.063,0.0205556,-49.5824,0.00444444,0
135,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.06,-5.03,19.056,66.153,58,0,8.32,8,15.03,0.073,66.153,6.537,-5.071,67.643,175.391,39.209,427.865,108.74,0.016,0,73,0.063,0.0202778,-49.7295,0.00444444,0
136,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.049,-5.03,19.056,66.149,58,0,8.32,8,15.007,0.073,66.149,6.531,-5.049,67.643,175.391,39.193,427.778,108.659,0.016,0,73,0.063,0.0202778,-49.5138,0.00444444,0
137,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.054,66.146,58,0,8.32,8,15,0.073,66.146,6.524,-5.031,67.643,175.391,39.193,427.648,108.659,0.016,0,73,0.063,0.0202778,-49.3373,0.00444444,0
138,11.426,6.299,9.016,0,0,0,0,0,0,0,-5.027,-5.03,19.054,66.149,58,0,8.319,8,15.019,0.073,66.149,6.53,-5.031,67.643,175.407,39.16,427.517,108.659,0.016,0,73,0.063,0.0202778,-49.3373,0.00444444,0
139,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,19.051,66.142,58,0,8.319,8,15,0.073,66.142,6.532,-5.046,67.643,175.407,39.16,427.431,108.659,0.016,0,73,0.062,0.0202778,-49.4844,0.00444444,0
140,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.049,-5.03,19.048,66.131,58,0,8.318,8,15.011,0.073,66.131,6.532,-5.038,67.643,175.391,39.16,427.344,108.659,0.016,0,73,0.063,0.0202778,-49.4059,0.00444444,0
141,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,19.047,66.128,58,0,8.318,8,15,0.073,66.128,6.526,-5.042,67.643,175.391,39.16,427.257,108.659,0.016,0,73,0.063,0.0202778,-49.4451,0.00444444,0
142,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,19.041,66.135,58,0,8.317,8,15.005,0.074,66.135,6.525,-5.053,67.643,175.391,39.16,426.997,108.626,0.016,0,73,0.063,0.0205556,-49.553,0.00444444,0
143,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.042,-5.03,19.04,66.142,58,0,8.317,8,15,0.074,66.142,6.529,-5.038,67.643,175.391,39.16,426.823,108.626,0.016,0,73,0.063,0.0205556,-49.4059,0.00444444,0
144,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,19.039,66.142,58,0,8.316,8,15.018,0.074,66.142,6.531,-5.027,67.627,175.391,39.16,426.693,108.626,0.016,0,73,0.063,0.0205556,-49.298,0.00444444,0
145,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.039,66.124,58,0,8.315,8,15.042,0.074,66.124,6.525,-5.017,67.643,175.505,39.16,426.563,108.626,0.016,0,73,0.063,0.0205556,-49.2,0.00444444,0
146,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,19.041,66.113,58,0,8.315,8,15,0.074,66.113,6.529,-5.02,67.643,175.521,39.16,426.563,108.626,0.016,0,73,0.063,0.0205556,-49.2294,0.00444444,0
147,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.042,66.092,58,0,8.315,8,15,0.074,66.095,6.53,-5.02,67.643,175.505,39.16,426.563,108.626,0.016,0,73,0.063,0.0205556,-49.2294,0.00444444,0
148,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.013,-5.03,19.045,66.088,58,0,8.314,8,15.024,0.073,66.088,6.526,-5.013,67.643,175.505,39.16,425.955,108.626,0.016,0,73,0.063,0.0202778,-49.1607,0.00444444,0
149,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.017,-5.03,19.047,66.084,58,0,8.313,8,15.024,0.074,66.084,6.521,-5.017,67.643,175.505,39.16,425.868,108.626,0.016,0,73,0.063,0.0205556,-49.2,0.00444444,0
150,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.047,66.084,58,0,8.313,8,15.003,0.073,66.084,6.523,-5.031,67.643,175.521,39.16,425.781,108.626,0.016,0,73,0.063,0.0202778,-49.3373,0.00444444,0
151,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.024,-5.03,19.049,66.066,58,0,8.312,8,15.039,0.073,66.066,6.522,-5.024,67.627,175.505,39.16,425.694,108.626,0.016,0,73,0.063,0.0202778,-49.2686,0.00444444,0
152,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,19.045,66.037,58,0,8.312,8,15.004,0.073,66.037,6.521,-5.053,67.643,175.521,39.16,425.608,108.594,0.016,0,73,0.063,0.0202778,-49.553,0.00444444,0
153,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.046,-5.03,19.043,66.023,58,0,8.311,8,15.033,0.074,66.023,6.518,-5.046,67.643,175.472,39.16,425.434,108.594,0.016,0,73,0.063,0.0205556,-49.4844,0.00444444,0
154,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.06,-5.03,19.038,65.998,58,0,8.311,8,15.008,0.073,66.001,6.522,-5.06,67.627,175.391,39.16,425.26,108.594,0.016,0,73,0.063,0.0202778,-49.6216,0.00444444,0
155,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.06,-5.03,19.036,65.99,58,0,8.311,8,15,0.073,65.99,6.518,-5.082,67.643,175.391,39.16,425.174,108.48,0.016,0,73,0.063,0.0202778,-49.8374,0.00444444,0
156,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.064,-5.03,19.026,65.987,58,0,8.309,8,15.03,0.073,65.987,6.522,-5.064,67.643,175.391,39.16,425,108.48,0.016,0,73,0.063,0.0202778,-49.6609,0.00444444,0
157,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.022,65.969,58,0,8.309,8,15,0.074,65.969,6.518,-5.038,67.643,175.391,39.16,424.87,108.48,0.016,0,73,0.063,0.0205556,-49.4059,0.00444444,0
158,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,19.019,65.951,58,0,8.309,8,15,0.073,65.951,6.517,-5.053,67.643,175.391,39.16,424.783,108.48,0.016,0,73,0.063,0.0202778,-49.553,0.00444444,0
159,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,19.019,65.904,58,0,8.308,8,15.004,0.073,65.904,6.517,-5.035,67.643,175.163,39.16,424.609,108.48,0.016,0,73,0.063,0.0202778,-49.3765,0.00444444,0
160,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.006,-5.03,19.022,65.867,58,0,8.307,8,15.014,0.073,65.867,6.518,-5.009,67.643,175.163,39.16,424.436,108.48,0.016,0,73,0.063,0.0202778,-49.1215,0.00444444,0
161,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.017,-5.03,19.023,65.864,58,0,8.307,8,15.037,0.073,65.864,6.522,-5.017,67.643,175.163,39.16,424.349,108.48,0.016,0,73,0.063,0.0202778,-49.2,0.00444444,0
162,11.411,6.321,9.031,0,0,0,0,0,0,0,-5.009,-5.03,19.03,65.871,58,0,8.306,8,15.01,0.074,65.871,6.516,-5.009,67.643,175.163,39.16,424.219,108.48,0.016,0,73,0.063,0.0205556,-49.1215,0.00444444,0
163,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.009,-5.03,19.031,65.878,58,0,8.305,8,15.041,0.074,65.878,6.515,-5.002,67.643,175.163,39.16,424.132,108.48,0.016,0,73,0.063,0.0205556,-49.0529,0.00444444,0
164,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.002,-5.03,19.038,65.875,58,0,8.305,8,15,0.074,65.875,6.513,-5.006,67.643,175.163,39.16,424.002,108.48,0.016,0,73,0.063,0.0205556,-49.0921,0.00444444,0
165,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.009,-5.03,19.043,65.856,58,0,8.304,8,15.032,0.074,65.856,6.511,-5.002,67.643,175.179,39.209,423.828,108.48,0.016,0,73,0.063,0.0205556,-49.0529,0.00444444,0
166,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.044,65.842,58,0,8.304,8,15.011,0.074,65.849,6.513,-5.02,67.643,175.163,39.209,423.785,108.48,0.016,0,73,0.063,0.0205556,-49.2294,0.00444444,0
167,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.035,-5.03,19.041,65.831,58,0,8.303,8,15.024,0.074,65.831,6.511,-5.035,67.643,175.163,39.209,423.698,108.48,0.016,0,73,0.063,0.0205556,-49.3765,0.00444444,0
168,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.046,-5.03,19.04,65.831,58,0,8.303,8,15.003,0.074,65.831,6.513,-5.038,67.643,175.163,39.16,423.611,108.48,0.016,0,73,0.063,0.0205556,-49.4059,0.00444444,0
169,11.426,6.299,9.001,0,0,0,0,0,0,0,-5.056,-5.03,19.037,65.831,58,0,8.302,8,15.004,0.074,65.831,6.513,-5.056,67.643,175.179,39.16,423.003,108.464,0.016,0,73,0.063,0.0205556,-49.5824,0.00444444,0
170,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.056,-5.03,19.031,65.828,58,0,8.301,8,15.037,0.074,65.828,6.507,-5.056,67.643,175.179,39.16,422.873,108.48,0.016,0,73,0.063,0.0205556,-49.5824,0.00444444,0
171,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.031,65.813,58,0,8.301,8,15.016,0.075,65.813,6.507,-5.038,67.643,175.179,39.16,422.917,108.48,0.016,0,73,0.064,0.0208333,-49.4059,0.00444444,0
172,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,19.03,65.795,58,0,8.3,8,15.016,0.074,65.795,6.507,-5.038,67.643,175.179,39.16,422.83,108.464,0.016,0,73,0.063,0.0205556,-49.4059,0.00444444,0
173,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,19.025,65.791,58,0,8.3,8,15,0.073,65.791,6.509,-5.049,67.643,175.163,39.16,422.613,108.48,0.016,0,73,0.063,0.0202778,-49.5138,0.00444444,0
174,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.027,-5.03,19.026,65.791,58,0,8.299,8,15.036,0.073,65.791,6.511,-5.027,67.643,175.163,39.16,422.613,108.48,0.016,0,73,0.063,0.0202778,-49.298,0.00444444,0
175,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.024,-5.03,19.026,65.777,58,0,8.299,8,15,0.073,65.781,6.51,-5.024,67.643,175.163,39.16,422.439,108.48,0.016,0,73,0.063,0.0202778,-49.2686,0.00444444,0
176,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,19.027,65.766,58,0,8.299,8,15,0.073,65.766,6.509,-5.027,67.643,175.163,39.16,422.352,108.48,0.016,0,73,0.063,0.0202778,-49.298,0.00444444,0
177,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,19.027,65.73,58,0,8.298,8,15,0.073,65.73,6.51,-5.024,67.643,175.163,39.16,422.179,108.398,0.016,0,73,0.063,0.0202778,-49.2686,0.00444444,0
178,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,19.028,65.697,58,0,8.296,8,15.034,0.073,65.697,6.507,-5.017,67.708,175.163,39.16,422.005,108.398,0.016,0,73,0.063,0.0202778,-49.2,0.00444444,0
179,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,19.032,65.683,58,0,8.295,8,15.045,0.073,65.683,6.51,-5.013,67.708,175.163,39.16,421.962,108.398,0.016,0,73,0.062,0.0202778,-49.1607,0.00444444,0
180,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.009,-5.03,19.034,65.654,58,0,8.296,8,15,0.073,65.654,6.509,-5.024,67.708,175.163,39.16,421.701,108.398,0.016,0,73,0.062,0.0202778,-49.2686,0.00444444,0
181,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,19.033,65.65,58,0,8.294,8,15,0.073,65.65,6.506,-5.042,67.643,175.163,39.209,421.745,108.398,0.016,0,73,0.062,0.0202778,-49.4451,0.00444444,0
182,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,19.03,65.65,58,0,8.294,8,15,0.073,65.65,6.504,-5.042,67.643,175.179,39.209,421.528,108.398,0.016,0,73,0.062,0.0202778,-49.4451,0.00444444,0
183,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,19.029,65.647,58,0,8.293,8,15.025,0.072,65.647,6.501,-5.038,67.643,175.163,39.209,421.354,108.398,0.016,0,73,0.062,0.02,-49.4059,0.00444444,0
184,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,19.026,65.636,58,0,8.293,8,15,0.072,65.636,6.503,-5.046,67.643,175.179,39.209,421.267,108.317,0.016,0,73,0.062,0.02,-49.4844,0.00444444,0
185,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.042,-5.03,19.021,65.618,58,0,8.292,8,15.022,0.073,65.618,6.501,-5.046,67.725,175.179,39.16,421.137,108.317,0.016,0,73,0.062,0.0202778,-49.4844,0.00444444,0
186,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.042,-5.03,19.02,65.629,58,0,8.291,8,15.046,0.072,65.629,6.499,-5.035,67.708,175.163,39.16,420.964,108.317,0.016,0,73,0.062,0.02,-49.3765,0.00444444,0
187,11.411,6.321,9.031,0,0,0,0,0,0,0,-5.031,-5.03,19.02,65.632,58,0,8.291,8,15.048,0.072,65.632,6.504,-5.031,67.708,175.163,39.16,420.92,108.317,0.016,0,73,0.062,0.02,-49.3373,0.00444444,0
188,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,19.018,65.632,58,0,8.29,8,15.045,0.073,65.632,6.504,-5.035,67.708,175.163,39.16,420.79,108.317,0.016,0,73,0.062,0.0202778,-49.3765,0.00444444,0
189,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.009,-5.03,19.02,65.629,58,0,8.29,8,15.024,0.073,65.629,6.5,-5.024,67.708,175.163,39.16,420.833,108.317,0.016,0,73,0.062,0.0202778,-49.2686,0.00444444,0
190,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.021,65.614,58,0,8.29,8,15,0.073,65.614,6.498,-5.017,67.708,175.163,39.16,420.747,108.317,0.016,0,73,0.062,0.0202778,-49.2,0.00444444,0
191,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.006,-5.03,19.024,65.603,58,0,8.289,8,15.034,0.073,65.603,6.499,-5.006,67.708,175.163,39.16,420.226,108.317,0.016,0,73,0.062,0.0202778,-49.0921,0.00444444,0
192,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.026,65.578,58,0,8.288,8,15.044,0.073,65.578,6.497,-5.02,67.708,175.163,39.16,420.095,108.317,0.016,0,73,0.062,0.0202778,-49.2294,0.00444444,0
193,11.411,6.321,9.031,0,0,0,0,0,0,0,-5.024,-5.03,19.028,65.582,58,0,8.287,8,15.047,0.073,65.582,6.495,-5.024,67.708,175.163,39.16,419.922,108.317,0.016,0,73,0.062,0.0202778,-49.2686,0.00444444,0
194,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,19.031,65.589,58,0,8.288,8,15,0.073,65.589,6.495,-5.013,67.708,175.179,39.16,419.878,108.285,0.016,0,73,0.062,0.0202778,-49.1607,0.00444444,0
195,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,19.033,65.596,58,0,8.287,8,15.033,0.073,65.596,6.498,-5.02,67.708,175.163,39.16,419.792,108.203,0.016,0,73,0.062,0.0202778,-49.2294,0.00444444,0
196,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.038,-5.03,19.032,65.589,58,0,8.286,8,15.042,0.073,65.589,6.495,-5.038,67.708,175.163,39.16,419.661,108.203,0.016,0,73,0.062,0.0202778,-49.4059,0.00444444,0
197,11.411,6.321,9.031,0,0,0,0,0,0,0,-5.024,-5.03,19.033,65.549,58,0,8.285,8,15.053,0.072,65.549,6.491,-5.024,67.708,175.163,39.16,419.444,108.203,0.016,0,73,0.062,0.02,-49.2686,0.00444444,0
198,11.411,6.321,9.016,0,0,0,0,0,0,0,-5.038,-5.03,19.032,65.513,58,0,8.285,8,15.032,0.073,65.513,6.492,-5.038,67.708,175.163,39.16,419.358,108.285,0.016,0,73,0.062,0.0202778,-49.4059,0.00444444,0
199,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.009,-5.03,19.035,65.506,58,0,8.285,8,15.012,0.073,65.506,6.491,-5.009,67.708,175.163,39.16,419.184,108.285,0.016,0,73,0.062,0.0202778,-49.1215,0.00444444,0
200,11.426,6.321,9.016,0,0,0,0,0,0,0,-5.009,-5.03,19.041,65.506,58,0,8.285,8,15.026,0.073,65.502,6.491,-5.009,67.79,175.163,39.16,419.141,108.285,0.016,0,73,0.062,0.0202778,-49.1215,0.00444444,0
201,11.426,6.321,9.016,0,0,0,0,0,0,0,-4.991,-5.03,19.046,65.513,58,0,8.283,8,15.024,0.073,65.513,6.491,-4.995,67.79,175.163,39.16,418.924,108.285,0.016,0,73,0.062,0.0202778,-48.9842,0.00444444,0
202,11.426,6.299,9.001,0,0,0,0,0,0,0,-4.999,-5.03,19.054,65.531,58,0,8.283,8,15,0.073,65.531,6.488,-4.995,67.79,175.163,39.16,418.88,108.285,0.016,0,73,0.062,0.0202778,-48.9842,0.00444444,0
203,11.448,6.321,9.016,0,0,0,0,0,0,0,-4.995,-5.03,19.062,65.524,58,0,8.281,8,15.043,0.073,65.524,6.487,-4.988,67.855,175.179,39.16,418.62,108.285,0.016,0,73,0.063,0.0202778,-48.9156,0.00444444,0
204,11.448,6.321,9.016,0,0,0,0,0,0,0,-4.995,-5.03,19.066,65.506,58,0,8.281,8,15.023,0.073,65.506,6.488,-4.995,67.871,175.163,39.16,418.62,108.285,0.016,0,73,0.062,0.0202778,-48.9842,0.00444444,0
205,11.448,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,19.07,65.459,58,0,8.28,8,15.045,0.073,65.459,6.487,-5.017,67.871,175.163,39.16,418.446,108.285,0.016,0,73,0.062,0.0202778,-49.2,0.00444444,0
206,11.448,6.321,9.016,0,0,0,0,0,0,0,-5.009,-5.03,19.073,65.433,58,0,8.28,8,15.022,0.073,65.433,6.491,-5.009,67.871,175.163,39.16,418.403,108.285,0.016,0,73,0.062,0.0202778,-49.1215,0.00444444,0
